code,ccg_id
Y02541,05L
Y02779,05L
Y02780,05L
Y02538,05L
Y02543,05L
Y01986,05L
Y03440,05L
M88012,05L
Y00970,05L
M88624,05L
Y02164,05L
M88032,05L
Y01680,05L
Y03425,05L
M88005,05L
M85072,05L
M88615,05L
M85093,05L
Y02963,05L
Y00543,05L
M85655,05L
M85100,05L
Y02702,05L
M88017,05L
Y04450,05L
M85809,05L
M85760,05L
Y00385,05L
Y02919,05L
Y02920,05L
M85133,05L
M82050,05N
Y05569,05N
M82055,05N
Y05413,05N
M83144,05Q
M83732,05Q
M83064,05Q
M83078,05Q
M83692,05Q
M83733,05Q
M83043,05Q
M84038,05R
M84608,05R
M84603,05R
Y01255,05R
Y03403,05T
M81079,05T
Y02708,05T
Y02219,05T
Y02956,05T
Y03533,05T
Y01105,05W
Y04769,05W
Y00451,05W
Y00872,05W
M83695,05W
M83678,05W
M83669,05W
M83708,05W
M83631,05W
M83629,05W
M83133,05W
Y00295,05W
Y02868,05W
M83739,05W
Y02421,05X
M82619,05X
M82001,05X
Y02422,05X
M82029,05X
M82054,05X
M82607,05X
M82612,05X
Y02480,05Y
Y02641,05Y
M91025,05Y
M91604,05Y
M91643,05Y
M91605,05Y
M91039,05Y
Y05267,05Y
M91610,05Y
Y05268,05Y
Y03288,06A
M92031,06A
M92035,06A
Y01865,06A
M92642,06A
M92017,06A
M92643,06A
M92027,06A
M92637,06A
Y03481,06A
M92610,06A
M92036,06A
M92020,06A
Y00460,06D
Y02355,06D
M81065,06D
E81626,06F
E81072,06F
Y00982,06F
Y00983,06F
E81636,06F
Y01888,06F
Y02114,06F
Y02168,06F
E81020,06F
Y04304,06F
Y04305,06F
Y00647,06F
E81062,06F
Y03309,06H
D81071,06H
D81087,06H
E82011,06H
Y02030,06H
Y03669,06H
Y02386,06H
Y01777,06H
Y02503,06H
Y03470,06H
Y01870,06H
Y02744,06H
D81048,06H
Y01869,06H
D81620,06H
D81646,06H
D81632,06H
D81006,06H
Y02341,06H
E82627,06K
E82039,06K
E82624,06K
D83614,06L
D83052,06L
D82081,06M
D82055,06M
D82102,06M
D82098,06M
D83071,06M
Y03577,06M
Y02662,06M
D83619,06M
Y03053,06M
E82663,06N
E82025,06N
E82658,06N
E82653,06N
E81618,06P
Y01025,06P
Y02464,06P
E81075,06P
Y04135,06P
Y02477,06P
Y04455,06Q
Y00855,06Q
Y01309,06Q
Y02093,06Q
Y03475,06Q
F81677,06Q
F81693,06Q
F81180,06Q
Y01308,06Q
F81185,06Q
Y03014,06Q
F81162,06Q
Y02094,06Q
Y02095,06Q
F81717,06Q
Y00484,06T
F81157,06T
Y04356,06T
Y00052,06T
Y04254,06T
Y04252,06T
F81736,06T
F81077,06T
F81005,06T
Y04253,06T
F81129,06T
Y04261,06T
D82103,06V
D82620,06W
Y01895,06W
Y01227,06W
Y01045,06W
D82632,06W
D82615,06Y
D82629,06Y
Y02601,07G
Y03420,07G
Y05840,07G
F81742,07G
F81659,07G
F81734,07G
F81643,07G
F81719,07G
Y02369,07H
Y05098,07H
Y02802,07H
Y05099,07H
F81761,07H
Y05177,07H
F81608,07H
Y02368,07H
Y03804,07H
F81758,07H
F81172,07H
Y03503,07H
Y03829,07H
Y03326,07H
F81210,07H
Y00268,07H
F81728,07H
Y03828,07H
Y02375,07H
F81103,07H
D82086,07J
Y03290,07J
D82021,07J
D83618,07K
Y02279,07L
F82004,07L
Y01718,07L
Y02275,07L
Y02276,07L
Y02277,07L
Y02278,07L
F82665,07L
Y00488,07L
F82668,07L
F82629,07L
Y02934,07L
E83645,07M
E83644,07M
Y03449,07M
E83042,07M
E83040,07M
Y00105,07M
E83656,07M
Y03232,07M
Y03233,07M
E83631,07M
E83633,07M
E83658,07M
E83640,07M
Y01697,07M
Y02756,07M
E83667,07M
E83651,07M
E83659,07M
E83664,07M
E83665,07M
E83652,07M
Y02909,07M
G83064,07N
Y03186,07N
Y01939,07N
Y03559,07N
G83043,07N
G83605,07N
E84029,07P
E84708,07P
E84661,07P
E84056,07P
E83654,07P
E84706,07P
Y00593,07P
E84026,07P
E84084,07P
Y04199,07Q
Y03427,07Q
G84037,07Q
G84034,07Q
Y03437,07Q
Y03710,07Q
Y03428,07Q
F83663,07R
F83602,07R
F83049,07R
F83040,07R
F83030,07R
Y02381,07T
Y01299,07T
Y01177,07T
F84659,07T
F84712,07T
Y03626,07T
Y00163,07T
Y01821,07T
F84653,07T
Y01911,07T
Y00487,07T
F84042,07T
H83046,07V
H83619,07V
H83626,07V
H83635,07V
Y03473,07V
H83633,07V
H83634,07V
Y02685,07V
Y02930,07V
H83637,07V
H83025,07V
H83622,07V
H83002,07V
Y01843,07V
H83035,07V
H83041,07V
H83616,07V
E85731,07W
E85705,07W
Y03324,07W
E85728,07W
F85077,07X
F85638,07X
Y00927,07X
F85009,07X
F85011,07X
F85037,07X
F85706,07X
Y02166,07Y
E85727,07Y
E85755,07Y
E85044,07Y
E85724,07Y
E85686,07Y
E85732,07Y
E85117,07Y
Y05101,08A
G83007,08A
G83655,08A
G83042,08A
G83063,08A
G83069,08A
G83017,08A
G83670,08A
G83675,08A
G83668,08A
G83068,08A
Y02897,08A
E85110,08C
Y01071,08C
E85673,08C
Y05323,08C
F85665,08D
Y01958,08D
F85022,08D
F85059,08D
F85658,08D
Y03506,08D
F85643,08D
F85646,08D
F85699,08D
F85641,08D
F85049,08D
F85632,08D
Y00315,08D
F85660,08D
F85679,08D
F85680,08D
F85026,08D
F85708,08D
E84064,08E
Y04280,08E
Y01286,08E
Y02395,08E
Y02832,08E
Y01614,08E
Y02834,08E
Y01891,08E
Y03038,08E
Y02916,08E
E84670,08E
Y00386,08E
Y04932,08E
E84657,08E
Y04469,08F
Y04472,08F
Y02001,08F
Y04468,08F
Y01999,08F
F82641,08F
Y02000,08F
Y02392,08F
F82608,08F
Y00183,08F
F82744,08F
F82646,08F
Y03229,08F
F82020,08F
Y01997,08F
F82643,08F
F82657,08F
Y04986,08F
F82052,08F
Y01949,08G
Y01135,08G
E86622,08G
E86635,08G
F83031,08H
Y02530,08H
F83013,08H
F83648,08H
F83630,08H
Y02379,08J
Y03396,08J
Y03054,08J
H84058,08J
H84609,08J
H84049,08J
H84607,08J
H84637,08J
G85682,08K
G85618,08K
G85677,08K
Y02525,08K
G85113,08K
Y04650,08K
Y04653,08K
Y02366,08K
Y04652,08K
Y03872,08K
G85060,08K
G85088,08K
G85010,08K
G85078,08K
G85703,08L
Y02957,08L
G85065,08L
G85713,08L
G85699,08L
G85099,08L
F84089,08M
F84700,08M
Y03436,08M
F84679,08M
F84707,08M
F84713,08M
Y04598,08M
F84654,08M
F84736,08M
Y02505,08M
Y02823,08M
Y00225,08M
F84671,08M
F84091,08M
Y05385,08M
F84699,08M
F84727,08M
F84032,08M
F86655,08N
Y04517,08N
F86635,08N
F86675,08N
F86680,08N
Y04998,08N
F86704,08N
Y00083,08P
H84633,08P
H84615,08P
G85692,08Q
Y03308,08Q
Y03964,08Q
G85707,08Q
Y01052,08Q
G85007,08Q
G85097,08Q
G85095,08Q
G85094,08Q
G85009,08Q
G85012,08Q
Y00394,08Q
Y01027,08R
H85034,08R
Y04153,08R
Y04150,08R
Y04149,08R
Y02968,08R
H85016,08R
Y01026,08T
Y02062,08T
Y03478,08T
H85108,08T
H85086,08T
Y04146,08T
H85674,08T
Y00784,08V
Y02910,08V
Y03025,08V
F84702,08V
Y02046,08V
Y02291,08W
F86686,08W
F86639,08W
F86049,08W
Y02398,08W
Y02484,08W
Y03245,08W
Y03246,08W
F86722,08W
Y00092,08W
Y03455,08X
H85039,08X
H85650,08X
H85685,08X
H85056,08X
H85643,08X
E87727,08Y
Y04490,08Y
E87055,08Y
Y04510,08Y
Y04511,08Y
Y04509,08Y
E87699,08Y
E87071,08Y
E87728,08Y
E87718,08Y
Y05338,08Y
E87057,08Y
E87670,08Y
E87723,08Y
E87630,08Y
Y04685,08Y
E87705,08Y
E87649,08Y
Y02995,08Y
Y04508,08Y
E87014,09A
E87717,09A
E87700,09A
Y00544,09A
E87017,09A
G82788,09C
G82712,09C
G82748,09C
Y02404,09D
G81020,09D
Y04489,09D
G81687,09D
Y04432,09D
G81642,09D
G81636,09D
G81009,09D
G81676,09D
G81005,09D
Y00079,09D
G81661,09D
Y01084,09D
Y03081,09D
G81063,09D
G82726,09E
Y03004,09E
G82040,09E
Y05226,09E
Y05501,09E
Y05224,09E
Y00700,09E
G82029,09E
Y05225,09E
G82061,09E
G82004,09E
G82012,09E
G82179,09E
G81670,09F
G81060,09F
Y00354,09F
G81685,09F
H82024,09G
H82642,09G
H82086,09G
H82094,09G
H82101,09G
H82625,09G
H82068,09G
H82643,09G
H82069,09G
H82002,09G
Y02531,09H
H82635,09H
G82197,09J
Y02951,09J
G82124,09J
G82710,09J
G82743,09J
G82156,09J
G82805,09J
Y05477,09L
H81667,09L
Y01879,09L
Y00068,09L
Y00882,09L
Y01878,09L
H81655,09N
G81611,09P
G81649,09P
G81651,09P
G81662,09P
G81668,09P
G81643,09P
G81013,09P
G81064,09P
G81033,09P
G81640,09P
Y02461,09W
Y02472,09W
G82670,09W
Y05701,09W
G82656,09W
G82764,09W
G82230,09W
G82718,09W
G82644,09W
G82739,09W
Y00710,09X
Y04678,09X
Y03275,09Y
Y03276,09Y
Y01215,09Y
Y03115,09Y
Y01705,09Y
Y02112,09Y
H81093,09Y
Y02475,09Y
Y03279,09Y
Y03277,09Y
Y03278,09Y
Y03280,09Y
Y03281,09Y
Y02688,09Y
H81054,09Y
Y02895,09Y
Y00274,106
Y04578,109
G82187,10A
G82818,10A
H81622,10C
Y01009,10D
Y04357,10D
Y04279,10D
G82663,10D
G82667,10D
G82649,10E
G82769,10E
G82210,10E
G82630,10E
G82674,10E
Y04679,10E
G82810,10E
G82812,10E
Y00144,10G
K81666,10G
Y00134,10J
J82647,10J
Y02776,10J
J82658,10J
J82096,10J
J82688,10J
J82100,10K
J82113,10K
J82127,10K
J84602,10L
K84073,10Q
K84022,10Q
K84074,10Q
K84608,10Q
K84039,10Q
K84029,10Q
K84622,10Q
K84005,10Q
K84621,10Q
K84076,10Q
K84615,10Q
K84077,10Q
K84620,10Q
J82038,10R
J82004,10R
J82031,10R
J82175,10R
J82086,10R
J82091,10R
J82212,10R
J82168,10R
J82159,10R
J82191,10R
Y02227,10T
J82027,10V
J82167,10V
J82093,10V
J82037,10V
J82609,10V
J82219,10V
J82650,10V
J82032,10V
J82187,10X
J82171,10X
Y03027,10X
J82182,10X
Y00095,10X
Y00684,10X
Y01744,10X
J82203,10X
Y04207,10X
J82685,10X
J82619,10X
J82631,10X
Y03030,10X
J82612,10X
Y02838,10X
Y03031,10X
J82607,10X
Y01078,110
Y02810,111
Y00196,111
Y05149,111
Y04088,112
Y01932,112
Y03936,114
Y03093,116
Y04339,117
Y01208,11A
J82634,11A
J82620,11A
Y01643,11A
J82186,11A
Y00553,11A
J82190,11A
J82629,11A
Y02959,11D
K81632,11D
L81108,11E
Y00723,11E
Y02592,11E
Y00724,11E
L81080,11E
Y03748,11J
J81645,11J
Y03401,11J
Y02052,11J
J81658,11J
J81038,11J
Y01886,11J
J81024,11J
J81026,11J
Y02163,11J
Y00148,11J
J81090,11J
Y03749,11J
J81065,11J
Y00069,11J
J81656,11J
Y03271,11J
Y02839,11J
Y02650,11J
J81624,11J
J81043,11J
J81063,11J
J81623,11J
Y02070,11J
J81632,11J
J81050,11J
J81651,11J
J81653,11J
J81640,11J
Y04676,11M
L84002,11M
Y02384,11M
L84057,11M
L84013,11M
L84042,11M
Y03716,11M
L84609,11M
L84604,11M
Y03720,11M
L84019,11M
Y03721,11M
L84621,11M
Y03717,11M
Y03719,11M
Y03718,11M
L84055,11M
L82053,11N
Y04694,11N
L82621,11N
Y02596,11N
Y05021,11N
L82611,11N
L82014,11N
L82002,11N
L82055,11N
L82019,11N
L82040,11N
L85608,11X
Y02778,11X
L85060,11X
L85616,11X
L85059,11X
L85045,11X
L85602,11X
Y02101,12D
J83054,12D
J83634,12D
J83623,12D
J83649,12D
J83644,12D
Y02599,12D
N85004,12F
Y03607,12F
N85619,12F
Y02569,12F
N85029,12F
N85011,12F
N85041,12F
N85635,12F
N85058,12F
N85056,12F
Y03606,12F
Y03165,12G
Y03167,12J
Y03163,12K
Y02683,12R
Y03284,12V
Y03295,13C
Y03181,13N
Y03182,13N
Y03183,13N
Y03332,13N
Y03334,13N
Y03333,13N
Y03335,13N
A91107,13Q
A91102,13Q
A91053,13Q
A91099,13Q
A91142,13Q
A91127,13Q
A91050,13Q
A91055,13Q
A91043,13Q
A91046,13Q
A91066,13Q
A91047,13Q
A91128,13Q
A91187,13Q
A91190,13Q
A91110,13Q
A91091,13Q
A91141,13Q
A91184,13Q
A91185,13Q
A91188,13Q
A91119,13Q
A91140,13Q
A91196,13Q
A91073,13Q
A91088,13Q
A91191,13Q
A91189,13Q
A85605,13T
Y02711,13T
Y02726,13T
A85025,13T
A85601,13T
A86009,13T
A85015,13T
Y03174,14G
Y03581,14G
P84677,14L
P84646,14L
P84676,14L
P84688,14L
Y01844,14L
P84627,14L
P84623,14L
P84662,14L
Y00256,14L
P84668,14L
Y00277,14L
P84057,14L
P84642,14L
P84063,14L
P84659,14L
Y00061,14Y
K82608,14Y
K82034,14Y
K82071,14Y
K82069,14Y
K82638,14Y
Y02939,14Y
K81054,15A
K81101,15A
K81044,15A
K81065,15A
K81072,15A
K81061,15A
L81060,15C
L81128,15C
L81056,15C
L81134,15C
L81057,15C
L81099,15C
Y01769,15C
L81116,15C
L81107,15C
Y02581,15C
L81032,15C
L81663,15C
L81074,15C
L81006,15C
L81633,15C
L81656,15C
L81052,15C
L81672,15C
L81092,15C
Y00779,15C
L81002,15C
L81035,15C
Y02580,15C
L81635,15C
L81114,15C
L81088,15C
Y04363,15C
L81093,15C
K81091,15D
Y00436,15D
K81667,15D
M89020,15E
M85814,15E
Y02014,15E
M85784,15E
Y02988,15E
M85704,15E
M85038,15E
M85015,15E
M85738,15E
M85786,15E
M85068,15E
Y01154,15E
Y02568,15E
Y01156,15E
M85045,15E
M85819,15E
M85163,15E
Y05665,15E
Y00075,15E
Y04737,15E
Y02015,15E
Y02560,15E
M89011,15E
M89006,15E
M89023,15E
M85003,15E
M85791,15E
M89606,15E
Y02540,15E
M85103,15E
M85036,15E
M85131,15E
M85741,15E
M85111,15E
M85166,15E
M85059,15E
Y02452,15E
Y01147,15E
Y03236,15E
M85652,15E
M89609,15E
B86651,15F
B86102,15F
B86065,15F
Y02642,15F
B86026,15F
B86037,15F
B86653,15F
Y02949,15F
Y01276,15F
Y00636,15F
B86046,15F
B86638,15F
Y04895,15F
B86090,15F
B86670,15F
B86107,15F
Y03630,15F
C81116,15M
C81011,15M
Y02340,15M
C81627,15M
C81079,15M
C81629,15M
Y05416,15M
C81654,15M
C81665,15M
C81043,15M
C81024,15M
C81100,15M
C81617,15M
C81633,15M
L83108,15N
L83132,15N
L83149,15N
L83608,15N
L83109,15N
Y02121,15N
L83664,15N
L83633,15N
L83017,15N
L83032,15N
Y04979,15N
L83122,15N
L83114,15N
L83144,15N
Y04427,15N
L83037,15N
L83661,15N
L83637,15N
L83626,15N
L83121,15N
L83093,15N
L83643,15N
L83138,15N
Y00304,15N
L83123,15N
L83047,15N
L83145,15N
L83613,15N
L83126,15N
L83133,15N
L83658,15N
L83009,15N
Y03513,209
Y05063,209
Y05066,209
Y03522,209
Y05064,209
Y03491,209
B83656,209
Y04841,209
Y01782,209
B83690,209
Y04491,209
Y05065,209
Y02573,209
B83695,209
B83693,209
Y00523,212
Y02300,216
Y01123,216
B81695,216
Y02259,216
Y03510,219
Y00273,319
N85632,319
Y03040,414
Y00708,414
Y02126,414
Y00258,5A3
Y01635,5A5
Y02141,5A5
Y03429,5A7
F85704,5C1
F85073,5C1
Y01256,5C3
Y01713,5C4
Y01268,5C9
M81634,5CN
M81631,5CN
K82628,5CQ
Y00925,5D7
Y03134,5D7
Y01681,5D7
Y00135,5D7
Y00648,5D8
Y03184,5E1
Y02348,5EM
C84719,5EM
C84715,5EM
C84141,5EM
Y01205,5ET
Y00453,5F1
Y02980,5F5
P87666,5F5
Y03205,5F7
P88637,5F7
Y01302,5F7
Y02324,5F7
Y00691,5FE
Y03068,5FL
L81671,5FL
Y00971,5H1
Y02225,5HG
Y00248,5HP
Y02488,5HQ
Y03264,5HQ
Y02925,5HQ
Y01081,5HX
Y02727,5J2
Y03603,5J9
Y01294,5JE
C85600,5JE
Y02970,5K3
Y00706,5K3
Y02717,5K3
E84035,5K5
E84668,5K5
E84649,5K5
F83685,5K7
Y02762,5K8
Y00513,5K9
Y01046,5K9
Y01787,5KG
Y00948,5KM
Y03282,5KM
Y00565,5KM
Y02017,5L1
Y00162,5L1
J82651,5L1
Y00645,5L1
Y02195,5L1
E87012,5LA
E87020,5LA
Y02819,5LD
Y01781,5LD
Y02820,5LD
Y02418,5LE
Y03443,5LE
G85719,5LE
Y01739,5LF
Y00474,5LF
Y00765,5LF
Y02445,5LF
Y01789,5LF
Y02782,5LF
Y00785,5LF
Y01974,5LH
Y01153,5M1
Y01152,5M1
Y01151,5M1
Y00769,5M1
M85773,5M1
Y00851,5M1
Y02102,5M2
M82015,5M2
Y01978,5M2
M91630,5M3
H84036,5M6
Y00773,5M7
Y00981,5M7
Y01873,5M7
M86634,5MD
M85765,5MX
Y02323,5MX
M85815,5MX
M85788,5MX
Y01223,5MX
Y01225,5MX
Y00191,5MX
M85798,5MX
M85799,5MX
Y00899,5MX
M85807,5MX
Y01224,5MX
M85810,5MX
M85818,5MX
Y00045,5N1
Y03657,5N3
Y03384,5N3
Y03300,5N4
Y01926,5N4
Y02750,5N4
Y02700,5N5
Y02697,5N5
Y02699,5N5
Y02698,5N5
Y00139,5N6
Y02574,5N6
Y01686,5N6
C81676,5N6
C81681,5N6
Y01871,5N6
Y00514,5N7
Y03239,5N7
Y02091,5N7
Y01140,5N7
C81668,5N7
Y00962,5N9
Y00130,5NC
Y00713,5NE
Y03330,5NE
Y03310,5NE
Y02535,5NE
Y03141,5NE
Y02299,5NE
Y02534,5NE
Y02667,5NE
Y02142,5NE
Y02536,5NE
Y02608,5NE
Y02915,5NE
Y03122,5NE
Y02975,5NE
Y03319,5NG
Y02903,5NG
Y02745,5NH
Y03175,5NJ
Y02675,5NK
Y00929,5NK
N85614,5NK
Y00143,5NK
N85646,5NK
Y00232,5NL
Y02772,5NP
Y01193,5NP
N81656,5NP
Y01707,5NR
P91635,5NR
Y00456,5NR
Y00538,5NT
Y00998,5NT
Y02733,5NT
Y01229,5NT
P84697,5NT
P84693,5NT
Y00757,5NV
Y02040,5NW
Y01729,5NW
Y01293,5NY
Y01034,5NY
Y03173,5NY
Y02732,5NY
Y03189,5NY
Y03188,5NY
Y01080,5NY
Y03269,5NY
Y00859,5P1
Y00171,5P1
Y03033,5P1
Y03126,5P1
Y02143,5P2
Y00395,5P2
Y02502,5P2
Y03644,5P2
Y03037,5P5
Y00336,5P5
Y02665,5P5
Y00287,5P5
Y00341,5P5
Y02714,5P5
Y02715,5P5
Y00338,5P5
Y02965,5P5
Y03612,5P5
Y00951,5P5
Y01979,5P6
Y02996,5P6
H82636,5P6
H82604,5P6
H82645,5P6
Y00711,5P6
Y00181,5P6
Y01047,5P6
H82648,5P6
Y02055,5P6
Y00422,5P6
H82644,5P6
H82647,5P6
H82656,5P6
H82649,5P6
H82653,5P6
Y02942,5P6
Y02161,5P7
Y03501,5P7
Y00601,5P7
Y00377,5P7
Y01058,5P8
Y02058,5P8
Y00573,5P8
Y00690,5P9
G82692,5P9
Y02199,5PA
Y00152,5PA
Y03460,5PC
Y01785,5PC
Y00980,5PC
Y01651,5PC
Y01872,5PC
Y02424,5PD
Y00356,5PE
Y02773,5PE
Y00976,5PF
M88611,5PF
Y02703,5PF
M85750,5PG
Y00978,5PH
M83728,5PJ
Y01985,5PK
Y00651,5PK
Y01164,5PK
Y00847,5PK
Y02207,5PK
Y01983,5PK
Y01984,5PK
M83731,5PK
M81642,5PL
M81637,5PL
M81638,5PL
Y01823,5PL
Y01826,5PL
M81640,5PL
Y02359,5PL
Y01855,5PL
Y00462,5PL
M81639,5PL
Y00666,5PL
Y00076,5PL
Y01825,5PL
Y01827,5PL
Y01828,5PL
Y01829,5PL
Y01831,5PL
Y00461,5PL
Y00457,5PL
Y01824,5PL
Y01830,5PL
Y00503,5PM
Y00826,5PM
Y01977,5PN
D81650,5PN
D81649,5PP
D81647,5PP
Y01257,5PQ
D82642,5PQ
D82639,5PQ
Y01846,5PQ
Y00897,5PQ
D82634,5PQ
Y00742,5PR
Y01751,5PR
Y03235,5PT
D83621,5PT
Y00106,5PT
D83620,5PT
Y03526,5PT
Y03549,5PT
Y00496,5PV
Y02800,5PV
Y02413,5PV
Y02410,5PV
Y01971,5PX
Y01969,5PX
Y01970,5PX
Y00576,5PX
Y02343,5PX
Y02263,5PY
G82806,5QA
Y02634,5QA
Y02122,5QA
Y01678,5QA
Y02402,5QA
Y01987,5QA
Y03543,5QA
Y02497,5QA
Y01759,5QA
J82014,5QC
Y02079,5QC
Y00583,5QC
J82671,5QC
Y00591,5QC
Y00590,5QC
Y03544,5QE
Y02087,5QF
Y02086,5QF
Y00682,5QF
Y02326,5QG
Y03599,5QH
Y01064,5QH
Y00719,5QH
Y00717,5QH
Y00696,5QH
Y00720,5QH
Y00749,5QH
Y00759,5QH
Y00760,5QH
Y01065,5QH
Y02493,5QH
Y00716,5QH
Y00718,5QH
Y02891,5QH
Y01136,5QJ
Y02579,5QJ
Y01923,5QJ
Y03445,5QM
Y00441,5QM
Y03516,5QN
Y02053,5QN
Y02054,5QN
Y02335,5QQ
Y02273,5QQ
Y01621,5QQ
Y01741,5QQ
Y01848,5QQ
L83674,5QQ
L83677,5QQ
Y02932,5QR
Y02969,725
Y02844,725
Y01214,905
Y01715,99A
Y03102,99A
N82659,99A
N82657,99A
Y00732,99C
A87014,99C
Y03130,99D
C83017,99D
C83068,99D
F81710,99E
Y02600,99E
F81743,99E
F81033,99E
Y00332,99E
F81214,99E
Y03464,99E
F81648,99E
F81661,99F
Y00984,99F
F81667,99F
F81070,99F
Y05007,99F
F81699,99F
F81754,99G
F81639,99G
F81755,99G
F81073,99G
F81733,99G
F81676,99G
F81718,99G
Y01072,99H
Y01916,99H
H81125,99H
Y01918,99H
Y02840,99H
H81118,99H
G82793,99J
G82651,99J
G82104,99J
G82715,99J
G82030,99J
G82075,99J
Y02050,99K
G81692,99K
G81627,99K
J82030,99M
J82052,99M
J82206,99M
J83627,99N
J83062,99N
J83643,99N
Y01989,99N
J83020,99N
J83642,99N
Y02185,99N
Y02186,99N
J83044,99N
J83017,99N
J83028,99N
J83032,99N
Y03511,AAR
Y04813,AJT
Y03446,AKQ
P81799,AKQ
Y04879,ALK
Y05616,DDC
Y04544,NAG
Y04545,NAG
Y05067,NDA
Y05058,NDA
Y02862,NDA
Y03961,NDA
Y05256,NDA
Y05504,NDA
Y00339,NDA
Y00343,NDA
Y00342,NDA
Y05057,NDA
Y05059,NDA
Y00340,NDA
Y02905,NDA
Y02265,NEN
Y03625,NEN
Y04556,NI3
Y03447,NI3
Y02229,NI3
Y04534,NI3
Y02231,NI3
Y04576,NI3
Y04577,NI3
M86631,NI3
Y02230,NI3
Y04700,NI3
Y04701,NI3
Y04663,NKI
Y03874,NKI
Y03875,NKI
Y03879,NKI
Y03873,NKI
Y03876,NKI
Y03878,NKI
Y03862,NLL
Y03869,NLL
Y04038,NLL
Y04041,NLL
Y04044,NLL
Y04040,NLL
Y04039,NLL
Y04132,NLL
Y04042,NLL
Y04047,NLX
Y04046,NLX
Y01901,NQ7
Y04230,NQ7
Y04231,NQ7
Y03076,NQL
Y02006,NQT
Y02008,NQT
Y02007,NQT
Y02388,NQT
Y04060,NQV
Y04071,NQV
Y00345,NR3
Y04075,NR5
Y01991,NR5
Y04056,NR5
Y01990,NR5
Y00622,NTP
Y05486,NX1
Y05487,NX1
Y02814,NYF
Y04560,NYG
Y04559,NYG
Y04500,NYG
Y03224,Q65
Y04496,R1A
Y04492,R1A
Y04533,R1A
Y04335,R1A
Y04246,R1C
Y04247,R1C
Y03255,R1D
Y03257,R1D
Y01862,R1D
Y02362,R1D
Y02363,R1D
M82613,R1D
Y02829,R1D
Y02871,R1D
Y03256,R1D
Y01910,R1D
Y03258,R1D
Y02443,R1D
Y02830,R1D
M82618,R1D
Y03050,R1D
Y04815,R1E
Y01806,R1E
Y03442,R1E
Y05698,R1E
Y04773,R1E
Y04196,R1K
Y04821,RCB
Y03987,RCB
Y03981,RCB
Y03991,RCB
Y03984,RCB
Y03992,RCB
Y03993,RCB
Y03988,RCB
Y04004,RCB
Y03995,RCB
Y03997,RCB
Y04002,RCB
Y04008,RCB
Y04009,RCB
Y04010,RCB
Y04011,RCB
Y04014,RCB
Y04017,RCB
Y04020,RCB
Y03994,RCB
Y04000,RCB
Y04013,RCB
Y03999,RCB
Y03996,RCB
Y03989,RCB
Y04003,RCB
Y03985,RCB
Y04006,RCB
Y03998,RCB
Y04012,RCB
Y04015,RCB
Y04001,RCB
Y04824,RCB
Y04819,RCB
Y04823,RCB
Y04825,RCB
Y03990,RCB
Y03986,RCB
Y04820,RCB
Y04822,RCB
Y04826,RCB
Y04005,RCB
Y03140,RCD
Y01056,RCD
Y00030,RCD
Y03969,RCD
Y05816,RFR
Y05664,RFS
Y02127,RGD
Y05661,RH5
Y04171,RJ8
Y04172,RJ8
Y04122,RJ8
Y04126,RJ8
Y04116,RJ8
Y04117,RJ8
Y04131,RJ8
Y04120,RJ8
Y04123,RJ8
Y04133,RJ8
Y04118,RJ8
Y04130,RJ8
Y04121,RJ8
Y04125,RJ8
Y04127,RJ8
Y04119,RJ8
Y04128,RJ8
Y05650,RNA
Y03240,RNA
Y00410,RNU
Y03512,RNU
Y06204,RTK
Y04025,RVJ
Y04398,RVJ
Y04648,RVW
Y03935,RVW
Y03759,RX3
N81646,RXA
Y00494,RXL
Y04627,RXM
Y04626,RXM
Y04612,RXM
Y01887,RY4
Y01239,RY4
Y00987,RY6
Y01246,RY6
Y02345,RY6
Y00678,RY6
Y01186,RY6
Y01884,RY6
Y00838,RY6
Y01296,RY6
Y05242,RY6
Y04919,RYF
Y02238,RYG
Y02239,RYG
Y02246,RYG
Y04675,RYW
Y04715,RYW
Y04222,RYW
Y04877,RYX
Y05016,RYX
Y04540,RYY
Y04439,RYY
Y04433,RYY
Y04891,RYY
Y00939,TAK
W97019,
W95033,
W95055,
W98610,
W98787,
W91626,
W93030,
W98026,
Y00891,00C
A83042,00D
A83019,00D
A83017,00D
A83004,00D
A83076,00J
A81632,00K
Y00151,00L
A88603,00N
A89603,00P
P81713,00R
P83019,00V
P83023,00V
P83008,00V
P83029,00V
P85025,00Y
P81659,01A
P81749,01A
P81146,01A
P81778,01A
P81756,01A
N81073,01C
N81021,01C
N81112,01C
P81785,01E
P81152,01E
P81750,01E
Y04580,01F
Y04651,01F
P87652,01G
A82060,01H
Y00482,01V
Y02610,01V
P88624,01W
P88617,01W
Y03618,01X
Y03634,01X
P89017,01Y
P91615,02A
Y05714,02E
Y04926,02E
N81094,02F
N81095,02F
P81177,02G
P81727,02G
P81774,02G
P81758,02G
Y02887,02H
Y05767,02H
P92619,02H
Y05739,02H
P81210,02M
P81690,02M
B83013,02R
B83043,02R
B83007,02R
B84017,02T
B83638,02W
B83011,02W
C86039,02X
B81050,02Y
B81062,02Y
B81021,03F
B81056,03F
Y03702,03F
B81066,03F
B81080,03F
B81049,03F
B81053,03F
B82092,03M
C88042,03N
C88033,03N
B87023,03R
C83047,03T
Y04248,03V
C82036,03W
Y05436,04C
Y02155,04E
C84712,04E
K82062,04F
Y03399,04G
